DATE,DGS1MO,DGS3MO,DGS1,DGS2,DGS5,DGS10,Inverted
2/13/14,0.01,0.03,0.12,0.32,1.51,2.73,0
2/14/14,0.01,0.02,0.11,0.32,1.53,2.75,0
2/17/14,.,.,.,.,.,.,0
2/18/14,0.02,0.05,0.12,0.31,1.5,2.71,0
2/19/14,0.04,0.06,0.11,0.33,1.53,2.73,0
2/20/14,0.02,0.05,0.12,0.34,1.57,2.76,0
2/21/14,0.02,0.05,0.12,0.33,1.56,2.73,0
2/24/14,0.02,0.05,0.11,0.35,1.57,2.75,0
2/25/14,0.04,0.05,0.11,0.34,1.53,2.7,0
2/26/14,0.04,0.05,0.11,0.33,1.5,2.67,0
2/27/14,0.04,0.04,0.11,0.33,1.49,2.65,0
2/28/14,0.04,0.05,0.12,0.33,1.51,2.66,0
3/3/14,0.04,0.05,0.12,0.32,1.46,2.6,0
3/4/14,0.06,0.05,0.12,0.33,1.54,2.7,0
3/5/14,0.06,0.06,0.13,0.33,1.54,2.7,0
3/6/14,0.06,0.05,0.12,0.37,1.57,2.74,0
3/7/14,0.06,0.06,0.13,0.38,1.65,2.8,0
3/10/14,0.05,0.05,0.12,0.37,1.64,2.79,0
3/11/14,0.06,0.05,0.13,0.37,1.62,2.77,0
3/12/14,0.05,0.05,0.12,0.37,1.59,2.73,0
3/13/14,0.06,0.05,0.12,0.34,1.53,2.66,0
3/14/14,0.05,0.05,0.12,0.36,1.55,2.65,0
3/17/14,0.05,0.06,0.13,0.38,1.58,2.7,0
3/18/14,0.07,0.05,0.13,0.36,1.56,2.68,0
3/19/14,0.07,0.06,0.15,0.47,1.75,2.78,0
3/20/14,0.06,0.06,0.14,0.45,1.73,2.79,0
3/21/14,0.05,0.06,0.14,0.45,1.73,2.75,0
3/24/14,0.05,0.06,0.14,0.47,1.76,2.74,0
3/25/14,0.05,0.05,0.13,0.47,1.76,2.75,0
3/26/14,0.05,0.05,0.12,0.45,1.7,2.71,0
3/27/14,0.02,0.04,0.12,0.45,1.7,2.69,0
3/28/14,0.03,0.04,0.13,0.45,1.74,2.73,0
3/31/14,0.03,0.05,0.13,0.44,1.73,2.73,0
4/1/14,0.02,0.04,0.13,0.44,1.74,2.77,0
4/2/14,0.02,0.02,0.12,0.47,1.8,2.82,0
4/3/14,0.03,0.02,0.11,0.46,1.79,2.8,0
4/4/14,0.03,0.03,0.11,0.43,1.71,2.74,0
4/7/14,0.03,0.03,0.11,0.41,1.68,2.71,0
4/8/14,0.04,0.03,0.11,0.4,1.67,2.69,0
4/9/14,0.03,0.04,0.1,0.37,1.65,2.71,0
4/10/14,0.03,0.04,0.09,0.37,1.59,2.65,0
4/11/14,0.04,0.04,0.09,0.37,1.58,2.63,0
4/14/14,0.03,0.04,0.1,0.37,1.61,2.65,0
4/15/14,0.03,0.04,0.11,0.39,1.63,2.64,0
4/16/14,0.03,0.04,0.11,0.39,1.67,2.65,0
4/17/14,0.02,0.03,0.11,0.43,1.75,2.73,0
4/18/14,.,.,.,.,.,.,0
4/21/14,0.02,0.04,0.11,0.42,1.74,2.73,0
4/22/14,0.02,0.03,0.11,0.45,1.76,2.73,0
4/23/14,0.02,0.02,0.11,0.43,1.73,2.7,0
4/24/14,0,0.01,0.1,0.43,1.74,2.7,0
4/25/14,0.01,0.03,0.11,0.43,1.72,2.68,0
4/28/14,0,0.03,0.1,0.44,1.73,2.7,0
4/29/14,0.02,0.02,0.11,0.44,1.74,2.71,0
4/30/14,0.02,0.03,0.11,0.42,1.69,2.67,0
5/1/14,0.02,0.03,0.1,0.41,1.66,2.63,0
5/2/14,0.01,0.02,0.1,0.42,1.67,2.6,0
5/5/14,0.01,0.03,0.11,0.43,1.68,2.63,0
5/6/14,0.03,0.03,0.1,0.43,1.68,2.61,0
5/7/14,0.03,0.03,0.1,0.41,1.65,2.62,0
5/8/14,0.02,0.03,0.1,0.4,1.63,2.61,0
5/9/14,0.02,0.03,0.1,0.4,1.63,2.62,0
5/12/14,0.02,0.03,0.09,0.41,1.67,2.66,0
5/13/14,0.03,0.03,0.1,0.39,1.62,2.61,0
5/14/14,0.02,0.03,0.1,0.39,1.57,2.54,0
5/15/14,0.01,0.03,0.09,0.38,1.55,2.5,0
5/16/14,0.01,0.03,0.09,0.38,1.56,2.52,0
5/19/14,0.01,0.03,0.09,0.36,1.56,2.54,0
5/20/14,0.04,0.03,0.09,0.35,1.53,2.52,0
5/21/14,0.04,0.04,0.09,0.37,1.55,2.54,0
5/22/14,0.03,0.03,0.09,0.37,1.57,2.56,0
5/23/14,0.04,0.04,0.1,0.37,1.55,2.54,0
5/26/14,.,.,.,.,.,.,0
5/27/14,0.03,0.04,0.09,0.39,1.56,2.52,0
5/28/14,0.04,0.04,0.1,0.37,1.5,2.44,0
5/29/14,0.05,0.04,0.1,0.37,1.52,2.45,0
5/30/14,0.05,0.04,0.1,0.37,1.54,2.48,0
6/2/14,0.04,0.04,0.1,0.39,1.6,2.54,0
6/3/14,0.04,0.04,0.1,0.41,1.65,2.6,0
6/4/14,0.04,0.04,0.1,0.41,1.65,2.61,0
6/5/14,0.03,0.04,0.1,0.4,1.63,2.59,0
6/6/14,0.02,0.04,0.11,0.41,1.66,2.6,0
6/9/14,0.03,0.04,0.11,0.43,1.69,2.62,0
6/10/14,0.04,0.04,0.11,0.45,1.71,2.64,0
6/11/14,0.03,0.04,0.11,0.44,1.7,2.65,0
6/12/14,0.02,0.04,0.1,0.42,1.66,2.58,0
6/13/14,0.02,0.04,0.11,0.45,1.7,2.6,0
6/16/14,0.03,0.04,0.11,0.49,1.71,2.61,0
6/17/14,0.03,0.04,0.11,0.51,1.77,2.66,0
6/18/14,0.03,0.03,0.1,0.48,1.71,2.61,0
6/19/14,0.01,0.02,0.09,0.48,1.71,2.64,0
6/20/14,0.01,0.02,0.09,0.5,1.71,2.63,0
6/23/14,0.02,0.03,0.1,0.48,1.72,2.63,0
6/24/14,0.01,0.03,0.12,0.49,1.7,2.59,0
6/25/14,0.01,0.03,0.11,0.48,1.68,2.57,0
6/26/14,0.01,0.04,0.11,0.46,1.64,2.53,0
6/27/14,0.02,0.03,0.1,0.45,1.64,2.54,0
6/30/14,0.02,0.04,0.11,0.47,1.62,2.53,0
7/1/14,0.03,0.02,0.11,0.47,1.66,2.58,0
7/2/14,0.02,0.02,0.12,0.49,1.71,2.64,0
7/3/14,0.01,0.01,0.11,0.52,1.74,2.65,0
7/4/14,.,.,.,.,.,.,0
7/7/14,0.02,0.04,0.12,0.52,1.74,2.63,0
7/8/14,0.02,0.03,0.11,0.51,1.7,2.58,0
7/9/14,0.03,0.03,0.11,0.51,1.68,2.57,0
7/10/14,0.02,0.02,0.1,0.46,1.66,2.55,0
7/11/14,0.02,0.02,0.11,0.48,1.65,2.53,0
7/14/14,0.02,0.03,0.11,0.48,1.68,2.55,0
7/15/14,0.02,0.02,0.11,0.49,1.7,2.56,0
7/16/14,0.02,0.02,0.11,0.5,1.71,2.55,0
7/17/14,0.02,0.02,0.1,0.47,1.65,2.47,0
7/18/14,0.03,0.02,0.1,0.51,1.69,2.5,0
7/21/14,0.02,0.03,0.11,0.51,1.7,2.49,0
7/22/14,0.03,0.03,0.11,0.49,1.68,2.48,0
7/23/14,0.03,0.03,0.11,0.5,1.67,2.48,0
7/24/14,0.04,0.03,0.11,0.53,1.72,2.52,0
7/25/14,0.03,0.03,0.11,0.53,1.69,2.48,0
7/28/14,0.03,0.04,0.11,0.54,1.73,2.5,0
7/29/14,0.03,0.02,0.12,0.54,1.7,2.47,0
7/30/14,0.03,0.04,0.13,0.56,1.77,2.57,0
7/31/14,0.01,0.03,0.12,0.53,1.76,2.58,0
8/1/14,0.01,0.03,0.13,0.47,1.67,2.52,0
8/4/14,0.02,0.04,0.12,0.47,1.66,2.51,0
8/5/14,0.03,0.03,0.12,0.47,1.66,2.49,0
8/6/14,0.03,0.03,0.11,0.48,1.66,2.49,0
8/7/14,0.03,0.03,0.11,0.44,1.6,2.43,0
8/8/14,0.03,0.03,0.1,0.45,1.62,2.44,0
8/11/14,0.03,0.04,0.1,0.47,1.62,2.44,0
8/12/14,0.05,0.03,0.1,0.45,1.63,2.46,0
8/13/14,0.04,0.04,0.1,0.43,1.59,2.43,0
8/14/14,0.04,0.04,0.1,0.42,1.58,2.4,0
8/15/14,0.03,0.03,0.09,0.42,1.55,2.34,0
8/18/14,0.02,0.03,0.1,0.44,1.58,2.39,0
8/19/14,0.04,0.03,0.11,0.46,1.59,2.4,0
8/20/14,0.04,0.04,0.12,0.49,1.65,2.43,0
8/21/14,0.03,0.02,0.1,0.49,1.64,2.41,0
8/22/14,0.04,0.03,0.1,0.53,1.68,2.4,0
8/25/14,0.02,0.04,0.11,0.53,1.69,2.39,0
8/26/14,0.04,0.03,0.12,0.52,1.68,2.39,0
8/27/14,0.02,0.04,0.11,0.51,1.65,2.37,0
8/28/14,0.02,0.03,0.11,0.5,1.63,2.34,0
8/29/14,0.02,0.03,0.09,0.48,1.63,2.35,0
9/1/14,.,.,.,.,.,.,0
9/2/14,0.02,0.03,0.1,0.53,1.69,2.42,0
9/3/14,0.02,0.03,0.11,0.52,1.69,2.41,0
9/4/14,0.02,0.03,0.1,0.54,1.71,2.45,0
9/5/14,0.02,0.03,0.1,0.52,1.69,2.46,0
9/8/14,0.01,0.02,0.1,0.54,1.72,2.48,0
9/9/14,0.01,0.02,0.11,0.56,1.76,2.5,0
9/10/14,0.01,0.02,0.11,0.58,1.79,2.54,0
9/11/14,0.01,0.02,0.11,0.58,1.79,2.54,0
9/12/14,0.01,0.02,0.11,0.58,1.83,2.62,0
9/15/14,0.01,0.02,0.11,0.58,1.8,2.6,0
9/16/14,0.01,0.02,0.13,0.55,1.78,2.6,0
9/17/14,0.01,0.02,0.12,0.59,1.82,2.62,0
9/18/14,0.01,0.02,0.12,0.59,1.85,2.63,0
9/19/14,0.01,0.02,0.11,0.59,1.83,2.59,0
9/22/14,0,0.01,0.1,0.58,1.8,2.57,0
9/23/14,0.01,0.01,0.1,0.57,1.78,2.54,0
9/24/14,0.01,0.02,0.11,0.59,1.82,2.57,0
9/25/14,0,0.01,0.1,0.56,1.75,2.52,0
9/26/14,0.01,0.01,0.11,0.59,1.8,2.54,0
9/29/14,0.01,0.02,0.11,0.58,1.77,2.5,0
9/30/14,0.02,0.02,0.13,0.58,1.78,2.52,0
10/1/14,0.01,0.02,0.1,0.53,1.69,2.42,0
10/2/14,0.01,0.01,0.1,0.53,1.7,2.44,0
10/3/14,0.01,0.01,0.11,0.57,1.73,2.45,0
10/6/14,0.01,0.02,0.11,0.54,1.7,2.43,0
10/7/14,0.02,0.02,0.1,0.52,1.64,2.36,0
10/8/14,0.01,0.01,0.1,0.46,1.57,2.35,0
10/9/14,0.02,0.01,0.1,0.46,1.58,2.34,0
10/10/14,0.02,0.01,0.1,0.45,1.55,2.31,0
10/13/14,.,.,.,.,.,.,0
10/14/14,0.03,0.02,0.09,0.39,1.45,2.21,0
10/15/14,0.02,0.02,0.1,0.34,1.37,2.15,0
10/16/14,0.04,0.03,0.1,0.35,1.39,2.17,0
10/17/14,0.03,0.02,0.11,0.39,1.44,2.22,0
10/20/14,0.03,0.02,0.1,0.37,1.41,2.2,0
10/21/14,0.04,0.02,0.1,0.38,1.44,2.23,0
10/22/14,0.04,0.02,0.11,0.41,1.46,2.25,0
10/23/14,0.02,0.01,0.11,0.41,1.52,2.29,0
10/24/14,0.02,0.01,0.11,0.41,1.52,2.29,0
10/27/14,0.03,0.02,0.11,0.41,1.51,2.27,0
10/28/14,0.02,0.02,0.11,0.42,1.53,2.3,0
10/29/14,0.01,0.03,0.11,0.48,1.61,2.34,0
10/30/14,0.01,0.01,0.11,0.48,1.58,2.32,0
10/31/14,0.01,0.01,0.11,0.5,1.62,2.35,0
11/3/14,0.03,0.02,0.12,0.52,1.63,2.36,0
11/4/14,0.04,0.03,0.11,0.52,1.63,2.35,0
11/5/14,0.04,0.03,0.11,0.52,1.63,2.36,0
11/6/14,0.04,0.03,0.12,0.54,1.67,2.39,0
11/7/14,0.04,0.03,0.12,0.51,1.6,2.32,0
11/10/14,0.04,0.02,0.13,0.55,1.65,2.38,0
11/11/14,.,.,.,.,.,.,0
11/12/14,0.05,0.02,0.14,0.55,1.65,2.37,0
11/13/14,0.05,0.02,0.15,0.53,1.64,2.35,0
11/14/14,0.04,0.02,0.15,0.54,1.62,2.32,0
11/17/14,0.02,0.03,0.15,0.54,1.64,2.34,0
11/18/14,0.04,0.02,0.14,0.53,1.63,2.32,0
11/19/14,0.04,0.01,0.15,0.54,1.66,2.36,0
11/20/14,0.04,0.02,0.14,0.53,1.64,2.34,0
11/21/14,0.04,0.01,0.14,0.53,1.63,2.31,0
11/24/14,0.04,0.02,0.14,0.53,1.62,2.3,0
11/25/14,0.06,0.02,0.14,0.51,1.58,2.27,0
11/26/14,0.06,0.02,0.14,0.53,1.56,2.24,0
11/27/14,.,.,.,.,.,.,0
11/28/14,0.04,0.02,0.13,0.47,1.49,2.18,0
12/1/14,0.01,0.03,0.13,0.49,1.52,2.22,0
12/2/14,0.04,0.03,0.14,0.55,1.59,2.28,0
12/3/14,0.03,0.01,0.15,0.57,1.61,2.29,0
12/4/14,0.03,0.02,0.14,0.55,1.59,2.25,0
12/5/14,0.02,0.02,0.18,0.65,1.69,2.31,0
12/8/14,0.03,0.03,0.18,0.64,1.67,2.26,0
12/9/14,0.05,0.04,0.23,0.64,1.63,2.22,0
12/10/14,0.05,0.03,0.21,0.59,1.58,2.18,0
12/11/14,0.02,0.03,0.21,0.62,1.62,2.19,0
12/12/14,0.02,0.02,0.19,0.56,1.53,2.1,0
12/15/14,0.02,0.04,0.22,0.6,1.58,2.12,0
12/16/14,0.03,0.03,0.21,0.58,1.53,2.07,0
12/17/14,0.03,0.03,0.23,0.62,1.61,2.14,0
12/18/14,0.04,0.04,0.25,0.67,1.68,2.22,0
12/19/14,0.01,0.04,0.26,0.67,1.66,2.17,0
12/22/14,0.01,0.05,0.28,0.71,1.67,2.17,0
12/23/14,0.02,0.03,0.26,0.73,1.76,2.26,0
12/24/14,0.01,0.01,0.26,0.73,1.76,2.27,0
12/25/14,.,.,.,.,.,.,0
12/26/14,0.01,0.01,0.26,0.73,1.75,2.25,0
12/29/14,0.01,0.03,0.25,0.72,1.72,2.22,0
12/30/14,0.03,0.03,0.23,0.69,1.68,2.2,0
12/31/14,0.03,0.04,0.25,0.67,1.65,2.17,0
1/1/15,.,.,.,.,.,.,0
1/2/15,0.02,0.02,0.25,0.66,1.61,2.12,0
1/5/15,0.02,0.03,0.26,0.68,1.57,2.04,0
1/6/15,0.02,0.03,0.25,0.65,1.5,1.97,0
1/7/15,0.02,0.03,0.25,0.62,1.47,1.96,0
1/8/15,0.01,0.03,0.23,0.62,1.5,2.03,0
1/9/15,0.02,0.02,0.22,0.59,1.45,1.98,0
1/12/15,0.02,0.03,0.19,0.56,1.39,1.92,0
1/13/15,0.02,0.03,0.2,0.54,1.37,1.91,0
1/14/15,0.02,0.04,0.18,0.51,1.33,1.86,0
1/15/15,0.03,0.03,0.16,0.44,1.22,1.77,0
1/16/15,0.02,0.03,0.17,0.49,1.29,1.83,0
1/19/15,.,.,.,.,.,.,0
1/20/15,0.01,0.03,0.17,0.53,1.31,1.82,0
1/21/15,0.01,0.03,0.17,0.53,1.35,1.87,0
1/22/15,0.02,0.03,0.17,0.53,1.39,1.9,0
1/23/15,0.02,0.02,0.17,0.52,1.33,1.81,0
1/26/15,0.02,0.03,0.18,0.54,1.36,1.83,0
1/27/15,0.02,0.02,0.17,0.54,1.34,1.83,0
1/28/15,0.02,0.02,0.17,0.5,1.25,1.73,0
1/29/15,0.01,0.03,0.17,0.51,1.28,1.77,0
1/30/15,0.01,0.02,0.18,0.47,1.18,1.68,0
2/2/15,0.01,0.02,0.17,0.49,1.19,1.68,0
2/3/15,0.02,0.02,0.21,0.52,1.28,1.79,0
2/4/15,0.01,0.01,0.2,0.52,1.29,1.81,0
2/5/15,0.02,0.02,0.2,0.52,1.3,1.83,0
2/6/15,0.01,0.02,0.26,0.65,1.48,1.95,0
2/9/15,0.02,0.01,0.24,0.65,1.49,1.96,0
2/10/15,0.02,0.01,0.25,0.67,1.52,2.01,0
2/11/15,0.02,0.01,0.24,0.67,1.53,2,0
2/12/15,0.02,0.02,0.23,0.61,1.5,1.99,0
2/13/15,0.02,0.01,0.23,0.66,1.53,2.02,0
2/16/15,.,.,.,.,.,.,0
2/17/15,0.02,0.02,0.25,0.7,1.62,2.14,0
2/18/15,0.02,0.02,0.23,0.62,1.52,2.07,0
2/19/15,0.02,0.02,0.23,0.67,1.58,2.11,0
2/20/15,0.02,0.02,0.23,0.67,1.61,2.13,0
2/23/15,0.01,0.02,0.22,0.64,1.56,2.06,0
2/24/15,0.02,0.02,0.22,0.6,1.47,1.99,0
2/25/15,0.02,0.02,0.21,0.61,1.47,1.96,0
2/26/15,0.02,0.03,0.22,0.66,1.54,2.03,0
2/27/15,0.02,0.02,0.22,0.63,1.5,2,0
3/2/15,0.02,0.02,0.22,0.66,1.57,2.08,0
3/3/15,0.01,0.02,0.26,0.68,1.61,2.12,0
3/4/15,0.01,0.01,0.26,0.66,1.6,2.12,0
3/5/15,0.02,0.02,0.25,0.65,1.57,2.11,0
3/6/15,0.02,0.01,0.27,0.73,1.7,2.24,0
3/9/15,0.01,0.02,0.27,0.7,1.66,2.2,0
3/10/15,0.03,0.02,0.25,0.7,1.62,2.14,0
3/11/15,0.03,0.03,0.25,0.7,1.6,2.11,0
3/12/15,0.03,0.03,0.24,0.67,1.59,2.1,0
3/13/15,0.03,0.03,0.24,0.68,1.6,2.13,0
3/16/15,0.02,0.05,0.26,0.66,1.57,2.1,0
3/17/15,0.05,0.05,0.27,0.7,1.56,2.06,0
3/18/15,0.02,0.03,0.23,0.57,1.41,1.93,0
3/19/15,0.02,0.03,0.26,0.63,1.48,1.98,0
3/20/15,0,0.01,0.24,0.6,1.42,1.93,0
3/23/15,0.02,0.03,0.24,0.6,1.41,1.92,0
3/24/15,0.03,0.02,0.24,0.58,1.37,1.88,0
3/25/15,0.02,0.04,0.25,0.59,1.41,1.93,0
3/26/15,0.02,0.03,0.28,0.61,1.47,2.01,0
3/27/15,0.02,0.04,0.27,0.58,1.42,1.95,0
3/30/15,0.02,0.04,0.27,0.58,1.41,1.96,0
3/31/15,0.05,0.03,0.26,0.56,1.37,1.94,0
4/1/15,0.02,0.03,0.27,0.55,1.32,1.87,0
4/2/15,0.02,0.02,0.25,0.55,1.35,1.92,0
4/3/15,0.04,0.02,0.21,0.49,1.26,1.85,0
4/6/15,0.02,0.03,0.21,0.51,1.31,1.92,0
4/7/15,0.02,0.02,0.22,0.52,1.32,1.89,0
4/8/15,0.02,0.03,0.22,0.54,1.35,1.92,0
4/9/15,0.02,0.03,0.22,0.56,1.4,1.97,0
4/10/15,0.01,0.02,0.24,0.57,1.41,1.96,0
4/13/15,0.02,0.03,0.23,0.54,1.38,1.94,0
4/14/15,0.02,0.02,0.23,0.53,1.34,1.9,0
4/15/15,0.02,0.02,0.23,0.51,1.33,1.91,0
4/16/15,0.03,0.02,0.22,0.5,1.31,1.9,0
4/17/15,0.03,0.01,0.23,0.51,1.31,1.87,0
4/20/15,0.03,0.03,0.24,0.55,1.33,1.9,0
4/21/15,0.02,0.03,0.23,0.55,1.35,1.92,0
4/22/15,0.01,0.03,0.23,0.57,1.41,1.99,0
4/23/15,0.01,0.03,0.24,0.55,1.37,1.96,0
4/24/15,0.03,0.03,0.24,0.54,1.34,1.93,0
4/27/15,0.01,0.02,0.25,0.54,1.36,1.94,0
4/28/15,0,0.02,0.24,0.56,1.39,2,0
4/29/15,0,0.01,0.25,0.56,1.43,2.06,0
4/30/15,0,0.01,0.24,0.58,1.43,2.05,0
5/1/15,0,0.01,0.25,0.6,1.5,2.12,0
5/4/15,0.01,0.02,0.25,0.6,1.51,2.16,0
5/5/15,0.01,0.01,0.24,0.62,1.54,2.19,0
5/6/15,0.02,0.02,0.25,0.65,1.58,2.25,0
5/7/15,0.01,0.01,0.24,0.63,1.55,2.18,0
5/8/15,0.01,0.01,0.23,0.59,1.5,2.16,0
5/11/15,0.02,0.02,0.25,0.62,1.59,2.28,0
5/12/15,0.01,0.03,0.25,0.61,1.58,2.28,0
5/13/15,0.02,0.02,0.24,0.59,1.57,2.27,0
5/14/15,0,0.01,0.23,0.56,1.51,2.23,0
5/15/15,0.02,0.02,0.23,0.55,1.46,2.14,0
5/18/15,0.01,0.02,0.22,0.58,1.54,2.23,0
5/19/15,0.02,0.02,0.23,0.63,1.6,2.27,0
5/20/15,0.02,0.02,0.23,0.6,1.57,2.26,0
5/21/15,0.02,0.02,0.22,0.6,1.53,2.19,0
5/22/15,0.01,0.02,0.23,0.64,1.57,2.21,0
5/25/15,.,.,.,.,.,.,0
5/26/15,0.01,0.02,0.24,0.64,1.54,2.14,0
5/27/15,0.02,0.01,0.27,0.64,1.53,2.14,0
5/28/15,0.01,0.01,0.26,0.62,1.51,2.13,0
5/29/15,0.01,0.01,0.26,0.61,1.49,2.12,0
6/1/15,0.02,0.02,0.26,0.64,1.55,2.19,0
6/2/15,0.02,0.01,0.26,0.64,1.61,2.27,0
6/3/15,0.02,0.02,0.26,0.69,1.69,2.38,0
6/4/15,0.02,0.02,0.27,0.66,1.65,2.31,0
6/5/15,0.02,0.03,0.29,0.73,1.75,2.41,0
6/8/15,0.01,0.02,0.27,0.7,1.72,2.39,0
6/9/15,0.01,0.02,0.27,0.72,1.74,2.42,0
6/10/15,0.01,0.02,0.28,0.75,1.8,2.5,0
6/11/15,0.01,0.01,0.28,0.73,1.74,2.39,0
6/12/15,0.01,0.02,0.28,0.74,1.75,2.39,0
6/15/15,0,0.02,0.28,0.72,1.71,2.36,0
6/16/15,0,0.01,0.28,0.71,1.68,2.32,0
6/17/15,0,0.01,0.27,0.67,1.63,2.32,0
6/18/15,0,0.01,0.26,0.66,1.65,2.35,0
6/19/15,0,0.01,0.25,0.65,1.59,2.26,0
6/22/15,0,0.01,0.27,0.68,1.68,2.37,0
6/23/15,0,0.01,0.3,0.7,1.71,2.42,0
6/24/15,0,0.01,0.3,0.68,1.69,2.38,0
6/25/15,0,0.01,0.29,0.68,1.7,2.4,0
6/26/15,0,0.01,0.29,0.72,1.75,2.49,0
6/29/15,0,0.02,0.27,0.64,1.62,2.33,0
6/30/15,0.02,0.01,0.28,0.64,1.63,2.35,0
7/1/15,0.01,0.01,0.28,0.69,1.7,2.43,0
7/2/15,0.01,0.01,0.26,0.64,1.64,2.4,0
7/3/15,.,.,.,.,.,.,0
7/6/15,0.01,0.02,0.26,0.6,1.56,2.3,0
7/7/15,0.02,0.02,0.25,0.58,1.55,2.27,0
7/8/15,0.02,0.02,0.24,0.55,1.5,2.22,0
7/9/15,0.02,0.03,0.25,0.6,1.58,2.32,0
7/10/15,0.01,0.01,0.28,0.65,1.68,2.42,0
7/13/15,0.02,0.02,0.28,0.69,1.71,2.44,0
7/14/15,0.03,0.01,0.27,0.66,1.67,2.41,0
7/15/15,0.03,0.02,0.28,0.64,1.63,2.36,0
7/16/15,0.03,0.02,0.29,0.67,1.66,2.36,0
7/17/15,0.03,0.03,0.29,0.68,1.67,2.34,0
7/20/15,0.03,0.04,0.31,0.71,1.72,2.38,0
7/21/15,0.04,0.03,0.34,0.71,1.69,2.35,0
7/22/15,0.04,0.04,0.34,0.75,1.69,2.33,0
7/23/15,0.04,0.03,0.33,0.71,1.65,2.28,0
7/24/15,0.04,0.04,0.32,0.7,1.64,2.27,0
7/27/15,0.04,0.05,0.32,0.68,1.58,2.23,0
7/28/15,0.05,0.05,0.32,0.69,1.61,2.26,0
7/29/15,0.05,0.06,0.33,0.7,1.62,2.29,0
7/30/15,0.05,0.07,0.36,0.72,1.62,2.28,0
7/31/15,0.04,0.08,0.33,0.67,1.54,2.2,0
8/3/15,0.03,0.08,0.33,0.68,1.52,2.16,0
8/4/15,0.05,0.08,0.37,0.74,1.6,2.23,0
8/5/15,0.05,0.08,0.38,0.73,1.65,2.28,0
8/6/15,0.04,0.04,0.35,0.71,1.62,2.23,0
8/7/15,0.03,0.06,0.38,0.73,1.59,2.18,0
8/10/15,0.03,0.12,0.4,0.73,1.62,2.24,0
8/11/15,0.06,0.1,0.37,0.68,1.53,2.15,0
8/12/15,0.06,0.1,0.37,0.67,1.52,2.14,0
8/13/15,0.06,0.1,0.4,0.72,1.58,2.19,0
8/14/15,0.04,0.09,0.41,0.73,1.61,2.2,0
8/17/15,0.03,0.1,0.4,0.72,1.58,2.16,0
8/18/15,0.05,0.07,0.42,0.74,1.6,2.2,0
8/19/15,0.05,0.05,0.39,0.67,1.5,2.12,0
8/20/15,0.01,0.02,0.39,0.69,1.5,2.09,0
8/21/15,0.02,0.03,0.36,0.64,1.44,2.05,0
8/24/15,0.02,0.06,0.33,0.59,1.39,2.01,0
8/25/15,0.04,0.07,0.36,0.67,1.48,2.12,0
8/26/15,0.03,0.06,0.35,0.67,1.49,2.18,0
8/27/15,0.02,0.06,0.36,0.68,1.49,2.18,0
8/28/15,0.02,0.06,0.38,0.72,1.52,2.19,0
8/31/15,0,0.08,0.39,0.74,1.54,2.21,0
9/1/15,0.01,0.03,0.39,0.7,1.49,2.17,0
9/2/15,0.01,0.03,0.37,0.72,1.52,2.2,0
9/3/15,0.02,0.02,0.36,0.71,1.49,2.18,0
9/4/15,0.02,0.02,0.36,0.71,1.47,2.13,0
9/7/15,.,.,.,.,.,.,0
9/8/15,0.02,0.06,0.39,0.74,1.53,2.2,0
9/9/15,0.02,0.03,0.39,0.75,1.53,2.21,0
9/10/15,0.02,0.02,0.39,0.75,1.55,2.23,0
9/11/15,0.04,0.04,0.4,0.71,1.52,2.2,0
9/14/15,0.02,0.07,0.4,0.73,1.51,2.18,0
9/15/15,0,0.07,0.47,0.82,1.61,2.28,0
9/16/15,0,0.06,0.46,0.82,1.62,2.3,0
9/17/15,0,0.01,0.39,0.7,1.5,2.21,0
9/18/15,0,0,0.35,0.69,1.45,2.13,0
9/21/15,0,0.01,0.36,0.72,1.51,2.2,0
9/22/15,0,0,0.35,0.69,1.44,2.14,0
9/23/15,0,0.01,0.34,0.7,1.47,2.16,0
9/24/15,0,0.01,0.32,0.67,1.44,2.13,0
9/25/15,0,0,0.35,0.7,1.48,2.17,0
9/28/15,0,0.01,0.34,0.67,1.42,2.1,0
9/29/15,0,0.01,0.33,0.64,1.37,2.05,0
9/30/15,0,0,0.33,0.64,1.37,2.06,0
10/1/15,0,0,0.31,0.64,1.37,2.05,0
10/2/15,0,0,0.25,0.58,1.29,1.99,0
10/5/15,0,0.01,0.26,0.61,1.35,2.07,0
10/6/15,0,0,0.26,0.61,1.34,2.05,0
10/7/15,0,0,0.27,0.65,1.37,2.08,0
10/8/15,0,0,0.27,0.65,1.4,2.12,0
10/9/15,0.01,0.01,0.28,0.65,1.41,2.12,0
10/12/15,.,.,.,.,.,.,0
10/13/15,0,0.01,0.27,0.64,1.36,2.06,0
10/14/15,0,0,0.21,0.57,1.29,1.99,0
10/15/15,0,0.01,0.22,0.61,1.34,2.04,0
10/16/15,0.03,0.01,0.23,0.61,1.36,2.04,0
10/19/15,0.06,0.02,0.23,0.61,1.35,2.04,0
10/20/15,0.08,0.02,0.23,0.66,1.4,2.08,0
10/21/15,0.01,0.01,0.23,0.64,1.37,2.04,0
10/22/15,0.02,0,0.23,0.61,1.36,2.04,0
10/23/15,0.01,0.01,0.24,0.66,1.43,2.09,0
10/26/15,0.01,0.02,0.25,0.66,1.41,2.07,0
10/27/15,0.01,0.03,0.29,0.65,1.38,2.05,0
10/28/15,0.03,0.04,0.33,0.73,1.47,2.1,0
